,tweets,label,agreement
6508,per vaccine schedule your child will receive vaccines not including flu shots alot of pediatricians give shots in one visit what,-1.0,0.3333333333333333
6509,,-1.0,0.3333333333333333
6510,cdc honors childhood immunization champions during niiw,1.0,0.6666666666666666
6511,i have to o write a pager on vaccine safety wtf i know nothing,0.0,0.6666666666666666
6512,children crying vaccine needle thx luv my pleasure,1.0,0.6666666666666666
6513,my homies kellyjusits mmr,0.0,1.0
6514,been wondering any humans seem to have natural immunity to example children born to surviving mothers later,0.0,1.0
6515,new flu vaccines safe for adults with egg allergies,1.0,1.0
6516,of public school kids are vaccinated where is the problem,1.0,0.6666666666666666
6517,last nights flyer,0.0,0.6666666666666666
6518,who complain live longer because complaining releases tension and increases immunity while boosting healthuser,0.0,1.0
6519,getting my vaccinations up to date for clinicals woohoo jackson county health department,1.0,1.0
6520,people who compare forced school vaccinations to hitlers third reichyoure the reason i love reading the internet in the morning,0.0,0.6666666666666666
6521,i love how all this antivaccination crap comes from people who were vaccinated just come on guys dont be idiots vaccinate your kids,1.0,1.0
6522,legal by the state to cover up injuries,-1.0,0.6666666666666666
6523,of my video shoot w,0.0,1.0
6524,ill live forever then rtuser on average people who complain live longer releasing tension increases immunity and health,0.0,1.0
6525,why your dog can get vaccinated against lyme disease and you cant hint antivaxx idiots,1.0,1.0
6526,mmr vaccine ftw at in san rafael ca,1.0,0.6666666666666666
6527,jumpman jumpan jumpman them girls up to something,0.0,1.0
6528,measles case confirmed at plano isd school,0.0,1.0
6529,north texas student immunization information school districts across north texas will be welcoming students back,0.0,1.0
6530,a man walked into hospitals in ri w measles potentially infecting other patients ill be live w the story,0.0,1.0
6531,my s healthnut parents didnt vaccinate me this is what my childhood was like via,-1.0,0.3333333333333333
6532,devastating impact of vaccine deniers in one measles chart,1.0,0.6666666666666666
6533,those infants will probably be very healthy for being breasted passive immunity is a good thing for baby,-1.0,0.6666666666666666
6534,is has measles,0.0,1.0
6535,children dead from flu this season yr old boy dead wo vaccine,1.0,1.0
6536,it is more contagious than measles and no vaccine,0.0,1.0
6537,health economist vaccine access and delivery seattle washington united states,0.0,1.0
6538,vaccinated spreadn measles who merck cdc confirm precautionary principle not vaccine courts needed via,-1.0,0.6666666666666666
6539,sir get a science education and stop lying to parents their kids need to be vaccinated to protect everyone,1.0,1.0
6540,can i please go to school in la where people wont stare at me like i have measles,0.0,1.0
6541,bacc at it like a jack rabbit,0.0,1.0
6542,so strange reading about aids ebola measles quite the trifecta,0.0,1.0
6543,the vaccineautism myth,1.0,1.0
6544,judes character is relevant just like jenny mccarthy is going around telling people not to vaccinate their kids,1.0,1.0
6545,also thanks jay for the cap space now vaccinate your kids,1.0,1.0
6546,i keep seeing these antivax comments online and think to myself vax was such a step up from the pdp fwiw my child is vaccinated,1.0,1.0
6547,jenny mccarthy does ecigarette commercials and doesnt immunize her kids hahahahah good night everyone,1.0,0.6666666666666666
6548,as if vaccinations caused autism anyways,1.0,0.6666666666666666
6549,heres my new ring tone vaccinate your kids mitch benn,1.0,1.0
6550,watch out for them damn measles,0.0,0.6666666666666666
6551,i applaud and hope her children innocent victims of her antivaccine ignorance dont suffer heavily from the sickness,1.0,1.0
6552,another study finds no link between mmr vaccine and autism,1.0,0.6666666666666666
6553,when the castle has the measles sleeping beauty castle,0.0,1.0
6554,antivaccine mothers speak out amid backlash and vaccinate your children please,1.0,0.6666666666666666
6555,jan pm the baltimore gallery download mmr from,0.0,0.6666666666666666
6556,dr saliba,1.0,1.0
6557,this measles shitis the birds,0.0,0.6666666666666666
6558,and when measles and typhoid come back these dipshits want to take your health care away because freedom,1.0,1.0
6559,he has a point there rtuser vaccines cause autism its true you cant win,-1.0,1.0
6560,thanks antivaxxers you just brought back measles in nyc via vaccinate people ugh,1.0,1.0
6561,i have to get like vaccines to be able to go to school in hawaii lol,0.0,1.0
6562,parents needa get their kids vaccinated so they dont catch these hands,1.0,1.0
6563,vaccines work get your flu shot with your pharmacist make sure you have your measles vaccine,1.0,1.0
6564,stop blaming first now which diseasesbrought their ancestors,0.0,0.6666666666666666
6565,i still can not believe people refuse to vaccine their children even after the studies were pulled from the scientific community,1.0,1.0
6566,if you are choosing not to vaccinate yourself or family youre a seditious baby killer,1.0,1.0
6567,on average people who complain live longer releasing this tension increases immunity and boosts their health why i complain,0.0,1.0
6568,one couple spreads the measles during nfl weekend im glad i didnt go down there but now i have to play a hermit oh wait,0.0,1.0
6569,disneys parks revenue rises despite measles outbreak,0.0,1.0
6570,vaccinate your children do ituser the number of early childhood vaccines not linked to autism,1.0,0.6666666666666666
6571,childrens museum of houston to offer free vaccinations,1.0,1.0
6572,childhood vaccines are safe seriously,1.0,1.0
6573,resignation please chair of house science and tech subcommittee i didnt vaccinate my kids,1.0,0.6666666666666666
6574,im one the kids who got vaccinated back in the sand the vaccination left a mark on my arm the size of a quarter,0.0,0.6666666666666666
6575,im pretty sure theres a kid at wendys with whooping cough i hope my immunizations are up to date,1.0,1.0
6576,cdc says measles cases this year measles kills will we see a preventable death this year,0.0,0.6666666666666666
6577,if you choose to be a fucking idiot a and not vaccinate your kids you deserve to get measles not your kids,1.0,1.0
6578,are measles the new ebola is she the new talk,0.0,1.0
6579,dont judge us its just metal love the hob house of,0.0,1.0
6580,measles are red bottoms are blue loading now and reading too,0.0,0.6666666666666666
6581,no not everything is a debate some arguments are settled we need to vaccinate children,1.0,0.6666666666666666
6582,do you have to sign a wavier when you take your child to a measles party or can the host be liable for the death of your child,1.0,0.6666666666666666
6583,but your opinion potentially has a bearing on my life if you dont vaccinate your kids or convince others not to vaccinate,1.0,0.6666666666666666
6584,when give we support them to grave,0.0,0.6666666666666666
6585,more measles cases tied to disneyland illinois day care health officials say the number of us measles cases,0.0,1.0
6586,view statelevel data of infectious diseases before and after vaccines were introduced,0.0,0.6666666666666666
6587,come show that love amp support to gfe mmr amp mbdjs tonight everyones free til pm,0.0,1.0
6588,city of milwaukee offers measles immunization clinics a chicago suburb is on alert for more cases of measles the,1.0,0.6666666666666666
6589,if only we had some simple safe way to prevent this from happening,1.0,1.0
6590,watermelon health benefits boosts immunity improves heart health relieves muscle,0.0,1.0
6591,again get the vaccine get your kids the vaccine just get the vaccine,1.0,1.0
6592,and not get measles,0.0,0.6666666666666666
6593,vaccine truth,-1.0,0.6666666666666666
6594,the taliban is killing people who try amp vaccinate children against polio in talibancontrolled areas safe to say weve reached a new low,-1.0,0.3333333333333333
6595,whats goodcheck my resume im good money all out bs with this mmr work,0.0,1.0
6596,heres all you need to knowvaccines are harmless children are dying of whooping cough because of antivaxer hysteria,1.0,1.0
6597,time for shots lyme disease vaccination too there will be a boom of ticks this year,1.0,1.0
6598,had the chicken pox vaccine when i was a kid got the pox when i was,0.0,0.6666666666666666
6599,we all have measles now,0.0,1.0
6600,ok when ever u are blessed with a child please get the rugrat vaccinated,1.0,1.0
6601,i guess health services will have a line out the door for all of the chicken pox immunizations that arent needed,-1.0,0.6666666666666666
6602,roald dahl wrote this painful plea for vaccinations after his own daughter died of measles,1.0,1.0
6603,i hope catches the when he goes to tomorrow,0.0,1.0
6604,put em on a registry rtuser you should get fined not vaccinating ur kid,1.0,1.0
6605,seventh measles case diagnosed in washington a whatcom county man was diagnosed with measles after visiting a,0.0,1.0
